,horizon,mse,rmse,mae,mape,mdape,smape,coverage
1554,73 days 18:00:00,23961317.34400854,4895.029861401107,1308.5940208139173,0.4150015016312129,0.13485286857570178,0.2494164475670005,0.6464244171809188
1555,73 days 19:00:00,23997526.588131063,4898.727037520162,1308.8903767203542,0.41526786516002334,0.1348373129001233,0.24931777538518818,0.64658328435694
1556,73 days 20:00:00,24032556.62778956,4902.301156374378,1309.1206636071681,0.41548585152905515,0.1347799421069843,0.2492030550295589,0.64674460035263
1557,73 days 21:00:00,24067099.49776647,4905.823019409329,1309.3819593675598,0.4156987400399424,0.13476851599492665,0.24908854695463503,0.6467651092173573
1558,73 days 22:00:00,24100464.005132623,4909.222342197654,1309.5746478299711,0.415863827084459,0.1348143985249744,0.2489560604449814,0.6466849103732001
1559,73 days 23:00:00,24133852.486954466,4912.621752888621,1309.9605623886291,0.4161171632454604,0.13486576354672025,0.24887337214961275,0.646715214516603
1560,74 days 00:00:00,24166822.08220496,4915.976208466123,1310.326200398648,0.4163855866980202,0.1348433254421939,0.24878565979965434,0.646715214516603
1561,74 days 01:00:00,24200109.870422035,4919.3607176565165,1310.7319494241926,0.41670083337315333,0.13487419372764142,0.24872360012522007,0.6465563473405819
1562,74 days 02:00:00,24232902.976802643,4922.692655123073,1311.1990924593622,0.41704767588536995,0.1349617769833668,0.24869538811365707,0.6464764545988834
1563,74 days 03:00:00,24265253.52019737,4925.977417751463,1311.7167856964916,0.4174073304273826,0.1350335728328417,0.24869374291169372,0.6463592173572338
1564,74 days 04:00:00,24297031.809459724,4929.201944479423,1312.249575216341,0.41776823118260337,0.1350335728328417,0.2487091245820046,0.6462401435008326
1565,74 days 05:00:00,24328428.21926389,4932.385651919757,1312.789176701734,0.4181213611461921,0.13498880533771274,0.24873244055578791,0.6460476050543639
1566,74 days 06:00:00,24359339.394721746,4935.518148555605,1313.3228309938804,0.41845840950262286,0.1349443462268015,0.24875621676865461,0.6458878195709667
1567,74 days 07:00:00,24389568.842992272,4938.579638215047,1313.8244747221217,0.4187603452542932,0.13491291469398375,0.24877129770139506,0.6458373126652954
1568,74 days 08:00:00,24418939.09327067,4941.552295915795,1314.2960372890188,0.419024786570851,0.13492473161150792,0.2487692219037928,0.6458584337349398
1569,74 days 09:00:00,24448493.30302591,4944.541768761379,1314.797773608089,0.4192926399282907,0.13491291469398375,0.24876470190963798,0.645993424919189
1570,74 days 10:00:00,24478783.65824414,4947.603829960938,1315.3099172156374,0.4195559508411686,0.13497104526968168,0.2487447495832342,0.6457228303457733
1571,74 days 11:00:00,24509816.299192015,4950.738964961899,1315.9421515555152,0.41984771850760966,0.13512951398883724,0.2487428126598849,0.6454213194240376
1572,74 days 12:00:00,24541661.484764103,4953.9541262272605,1316.5472573499856,0.4201335843607186,0.13520827702338645,0.24872305077912477,0.6452618400430993
1573,74 days 13:00:00,24574267.981842473,4957.243990549837,1317.0434033631543,0.420384368808761,0.1352273779464073,0.2486613492602188,0.6450579758056617
1574,74 days 14:00:00,24607809.155717332,4960.625883466453,1317.4564506855345,0.420615438672748,0.13520827702338645,0.24856372059906753,0.6450209374081692
1575,74 days 15:00:00,24642090.35026787,4964.080010461946,1317.807579535102,0.4208362881473776,0.13514893466873384,0.24844564229567748,0.6450790968753061
1576,74 days 16:00:00,24676941.134315275,4967.589066570953,1318.1134727605381,0.4210501066997272,0.13512951398883724,0.24831296158834604,0.645338365657753
1577,74 days 17:00:00,24711836.093391478,4971.100088852716,1318.4025149115075,0.42124692663701935,0.13506296049817862,0.24817404972798154,0.6457050764031738
1578,74 days 18:00:00,24746819.684978068,4974.617541578254,1318.6997746748389,0.4214471795713929,0.13504502566208104,0.24803990684036786,0.6461345381526103
1579,74 days 19:00:00,24781189.080492813,4978.070819152015,1318.9483058065641,0.4216194396728475,0.1350335728328417,0.24789624743240074,0.6463690126359094
1580,74 days 20:00:00,24814651.3744791,4981.430655391993,1319.1978787991573,0.4217766620004549,0.1349568733288949,0.2477555961130204,0.6466729723773141
1581,74 days 21:00:00,24847542.451174468,4984.730930669625,1319.4544739666333,0.42195030688239665,0.1349443462268015,0.24762707032103906,0.6466445048486629
1582,74 days 22:00:00,24879633.325291876,4987.948809409723,1319.7534418703385,0.4221384953342367,0.1350597320239973,0.24751819747570822,0.6466625648937212
1583,74 days 23:00:00,24910920.86689107,4991.084137428568,1320.0857078507975,0.42235120602760823,0.13512951398883724,0.2474313596219579,0.6465251248898031
1584,75 days 00:00:00,24941317.204581648,4994.128272740063,1320.4428900286302,0.42258536156357857,0.13517761144597384,0.24736250118426326,0.6464088059555294
1585,75 days 01:00:00,24953559.380835734,4995.353779346938,1320.4749233020962,0.42227454401883296,0.13523937687647197,0.24726596904870882,0.6462156553041434
1586,75 days 02:00:00,24981847.778074466,4998.184448184607,1320.7975308581917,0.4225331190688161,0.13528712922188893,0.2472198276383829,0.646173107062396
1587,75 days 03:00:00,25009728.79611459,5000.972784980398,1321.1248816739915,0.42280239791696805,0.13533734450166368,0.2471947162064567,0.6460454623371535
1588,75 days 04:00:00,25037418.20091226,5003.740421016288,1321.469069522047,0.4230885053156736,0.13533393752452538,0.24718688163682,0.6456313057106474
1589,75 days 05:00:00,25064892.898602713,5006.485084228526,1321.7941895233819,0.42335792983644094,0.13526548110270636,0.24717637710123638,0.6453007150553434
1590,75 days 06:00:00,25092350.844435,5009.22657148137,1322.0991400595742,0.42361351448726,0.1353035442164699,0.247152165330077,0.6451060338916643
1591,75 days 07:00:00,25119957.640428174,5011.981408627547,1322.3668844414285,0.42382986825062396,0.13526548110270636,0.24710139859774005,0.6449079856009403
1592,75 days 08:00:00,25147917.391113248,5014.769924045693,1322.582096679466,0.4240126009292271,0.13520827702338645,0.24702163238909572,0.6449015574493094
1593,75 days 09:00:00,25175804.328387342,5017.549633873824,1322.763112738028,0.42418825482352274,0.1351946761326012,0.2469267979686205,0.6448556420805172
1594,75 days 10:00:00,25203585.60799541,5020.317281606353,1322.985759389068,0.42438242737400494,0.1351946761326012,0.24684375236440878,0.6447867690273289
1595,75 days 11:00:00,25231904.742530532,5023.136942442495,1323.4151609166834,0.4246287586966689,0.1353407549472337,0.2468051827615632,0.6445213781957096
1596,75 days 12:00:00,25261075.53087915,5026.039746249441,1323.9988871184728,0.42491817801157233,0.1355792918210152,0.24678591606878622,0.6441923180526986
1597,75 days 13:00:00,25291098.723672275,5029.0256236842015,1324.535007704454,0.42519855134032375,0.13576490252166656,0.2467407316044594,0.6439321309628759
1598,75 days 14:00:00,25322024.99304152,5032.099461759626,1324.9948435159843,0.4254701281132268,0.13578998557302097,0.2466720716504207,0.643783365167989
1599,75 days 15:00:00,25353583.41244981,5035.234196385488,1325.3875838182946,0.4257303099940346,0.13578998557302097,0.24658354906230462,0.6435920511313546
1600,75 days 16:00:00,25384929.203584027,5038.345879709334,1325.721588227667,0.4259577345811383,0.13578998557302097,0.24647531977810105,0.6436838818689392
1601,75 days 17:00:00,25415845.17903834,5041.413014129901,1326.019131126474,0.42616482373885384,0.13590222841391614,0.24635530594609095,0.6437919360368303
1602,75 days 18:00:00,25446524.772935435,5044.4548538901045,1326.3345672797686,0.42636035387034615,0.13592048279973476,0.24623263542459148,0.6439097854833971
1603,75 days 19:00:00,25476767.80459492,5047.451614883982,1326.5724075682997,0.42653281793570114,0.13590222841391614,0.24609546761935627,0.6439587618767754
1604,75 days 20:00:00,25506347.225306775,5050.380899031951,1326.7749755259952,0.42668503635292765,0.13586750799011127,0.24595611476416276,0.6440322264668429
1605,75 days 21:00:00,25535533.78399338,5053.269613229971,1326.9507626602738,0.42684150920706365,0.13593091037626148,0.24582224541275688,0.6441369135076893
1606,75 days 22:00:00,25564040.771310784,5056.0894742192595,1327.0901672771313,0.427000526313176,0.13594105626184624,0.24569489978276476,0.6442088475854638
1607,75 days 23:00:00,25591693.627804827,5058.823344198217,1327.205159620689,0.4271678842805919,0.1360178122180822,0.24557415988406164,0.6442054804584191
1608,76 days 00:00:00,25618441.17984742,5061.466307291536,1327.2981719396723,0.4273413135818819,0.13606529388092992,0.24545596158995,0.6441825227740229
1609,76 days 01:00:00,25644913.499925744,5064.080716174037,1327.4762020708151,0.42753687628071196,0.13608318206151984,0.2453729628031801,0.6442529263395044
1610,76 days 02:00:00,25670388.10475532,5066.595316852859,1327.6159023468012,0.4277467012429264,0.13618746951657879,0.24530225839560316,0.6439991674013126
1611,76 days 03:00:00,25695536.788623657,5069.076522269481,1327.800470597701,0.4279716594606139,0.13620371913444634,0.24525524900074064,0.6437864261925752
1612,76 days 04:00:00,25720389.42431141,5071.527326586283,1328.0023408144907,0.42819419877828896,0.1362180071155728,0.24522196147780914,0.6436162332255853
1613,76 days 05:00:00,25745188.26810791,5073.971646364208,1328.2803774469899,0.4284394531331366,0.1363017210145568,0.2452110431311664,0.6433707390537761
1614,76 days 06:00:00,25770042.094432265,5076.42020467497,1328.5716917247655,0.4286729548816252,0.13630988963232832,0.2451953319748238,0.6431350401606426
1615,76 days 07:00:00,25795318.965873312,5078.909229930508,1328.9058207499643,0.4289022809735406,0.13627946378812167,0.24518038674595785,0.642819142423352
1616,76 days 08:00:00,25821194.951119844,5081.455987324877,1329.2337755721742,0.42912456644583236,0.13621521350232071,0.24515567016937634,0.6426342565383485
1617,76 days 09:00:00,25847164.370049868,5084.010657940232,1329.5537822884135,0.42934632681181034,0.1362310679363561,0.24512036679192756,0.64243284112058
1618,76 days 10:00:00,25872684.12284236,5086.519843944616,1329.8910419860238,0.42955523783298044,0.13628439191628666,0.24508239208950885,0.6420070526006465
1619,76 days 11:00:00,25898104.35402675,5089.018014708412,1330.1855642774572,0.42973172695955036,0.13642392507586706,0.24501420530290507,0.6416746253305906
1620,76 days 12:00:00,25923524.564163167,5091.514957668608,1330.4452913603714,0.4298834725491232,0.136450468430439,0.24492579404021259,0.6414257640317367
1621,76 days 13:00:00,25948861.67744686,5094.0025203612595,1330.6189280711974,0.4300069300478621,0.13646958290045175,0.24480765536879376,0.6414193358801058
1622,76 days 14:00:00,25974036.897901826,5096.472986085752,1330.8067089440801,0.4301275510205346,0.13650631852233047,0.24468490239712848,0.6414686183759428
1623,76 days 15:00:00,25998997.34543024,5098.921194275338,1330.9561099948717,0.43023199628107717,0.13652451678831798,0.24454445169015163,0.6416014668429817
1624,76 days 16:00:00,26023383.507989,5101.311939882622,1330.9730711132527,0.43030885963773396,0.13654811135629674,0.24438024990328583,0.6416424845724361
1625,76 days 17:00:00,26047591.652297996,5103.684125442914,1330.9440163160302,0.4303664502536462,0.1366064925741582,0.24420144340898492,0.6416932975805663
1626,76 days 18:00:00,26071501.53015725,5106.026001711825,1330.8767422529288,0.4304088119920076,0.13653457100466532,0.24401276859747723,0.6417588035067099
1627,76 days 19:00:00,26095133.932356235,5108.339645359952,1330.7204836866429,0.43041549820571845,0.1366064925741582,0.2438046763150678,0.6421646953668332
1628,76 days 20:00:00,26118478.115961857,5110.624043691911,1330.5238575072315,0.43041050101698863,0.13650458681998437,0.2435921611737737,0.6423985576452149
1629,76 days 21:00:00,26141864.33975609,5112.911532557168,1330.315109942429,0.43041776664846715,0.13642392507586706,0.24338344099841,0.642598136448232
1630,76 days 22:00:00,26165325.035177484,5115.205277911873,1330.1181876900964,0.4304315185387477,0.13640783390017985,0.24318073706512852,0.6427830223332354
1631,76 days 23:00:00,26188769.330959417,5117.496392862375,1329.969816576239,0.4304588269174458,0.13644627232213752,0.2429985655158261,0.6429253599764914
1632,77 days 00:00:00,26212059.758284044,5119.771455669095,1329.809781223425,0.43036236939867856,0.13643786238261188,0.24279843300205767,0.6430579023410716
1633,77 days 01:00:00,26238252.947378073,5122.328859745152,1329.8939591863762,0.4305691410537196,0.136455354549031,0.24269354858100947,0.6429498481731805
1634,77 days 02:00:00,26262081.181778714,5124.654249974208,1329.9632248320283,0.43068417449561297,0.13656488624722662,0.24259693527801862,0.6428647516896856
1635,77 days 03:00:00,26285464.91422564,5126.93523600851,1330.0852807681786,0.43077852097503944,0.13665624000350923,0.242529654038509,0.642714149280047
1636,77 days 04:00:00,26308784.869056735,5129.208990580978,1330.2106672152543,0.4308671165555151,0.13672776248285365,0.24247400483315665,0.6423703962190224
1637,77 days 05:00:00,26332039.044400126,5131.475328246266,1330.3494246185617,0.4309424466079682,0.13678609265918523,0.24242228131177831,0.6420349079243804
1638,77 days 06:00:00,26355146.288204443,5133.7263550178095,1330.5016410311982,0.431003917400919,0.13680742859045636,0.24237134524638868,0.6415962631011852
1639,77 days 07:00:00,26377814.88326505,5135.9336914786045,1330.6560946353143,0.43102726039181727,0.136855817591323,0.2423209645210003,0.6412231242041335
1640,77 days 08:00:00,26399886.332134716,5138.081970165007,1330.8317021677838,0.43101974465436615,0.13683773895755896,0.2422775379075269,0.6408319252620237
1641,77 days 09:00:00,26422015.02332428,5140.234919079505,1330.9751793037926,0.43100219579269455,0.13691123468912977,0.24220779698300435,0.6403571603487118
1642,77 days 10:00:00,26444155.55768015,5142.388118149013,1331.1073026964189,0.4309798674043716,0.13702998586125364,0.24211188580351062,0.6399264741894407
1643,77 days 11:00:00,26466173.03716601,5144.52845625,1331.2349533438733,0.43094993174809515,0.13723336569008251,0.24199866900908248,0.6399001493779998
1644,77 days 12:00:00,26488105.03847637,5146.659600019839,1331.2456359461994,0.4308923728919187,0.13723336569008251,0.24184639786920611,0.6397265892839651
1645,77 days 13:00:00,26519510.869901612,5149.709785017172,1331.4709278849327,0.4307011785628397,0.13728100538765337,0.241679357196594,0.6399264741894407
1646,77 days 14:00:00,26541944.268271126,5151.8874471664385,1331.5956086137487,0.43075620485250016,0.13729748342773435,0.24155823535915746,0.6398774977960624
1647,77 days 15:00:00,26564328.21498014,5154.0593918755085,1331.651106609309,0.4307539921024031,0.1374258802362664,0.2414028336032186,0.6398695391321383
1648,77 days 16:00:00,26586472.0264198,5156.207135717086,1331.6560531350717,0.4307606941640303,0.13748913439112573,0.24124200342573301,0.6400562616318934
1649,77 days 17:00:00,26608830.31530118,5158.374774606938,1331.6510494049207,0.43076387017631784,0.13758784827994375,0.2410738067288955,0.6399007615829171
1650,77 days 18:00:00,26631344.69210804,5160.556626189469,1331.714832714142,0.43077173719463174,0.13767694012139187,0.24091601309750216,0.6398582133411697
1651,77 days 19:00:00,26653879.191749536,5162.739504541125,1331.7462396953263,0.4307601778520662,0.13783357736179058,0.24074890875457824,0.6398269908903909
1652,77 days 20:00:00,26675645.362469308,5164.8470802599095,1331.6686720220055,0.4307120485792759,0.1377823381670686,0.24055802236611215,0.6399840214516602
1653,77 days 21:00:00,26697401.294763528,5166.952805548308,1331.5156661903502,0.4306578946747562,0.1377605916320181,0.24035559743268248,0.6400985037711824
1654,77 days 22:00:00,26719125.09797948,5169.054565196568,1331.3440570791197,0.4305915473739312,0.1376919004930624,0.24015152934800107,0.6403537932216672
1655,77 days 23:00:00,26740832.912727572,5171.15392467944,1331.1805752781602,0.43051959410417945,0.1376540369944767,0.23995649703655525,0.6405861249877559
1656,78 days 00:00:00,26762692.06162514,5173.267058796128,1331.035503675754,0.43045194648178386,0.1376472347205403,0.2397685910468316,0.6406482637868547
1657,78 days 01:00:00,26784546.42913976,5175.378868173784,1330.8932571592547,0.4303953475037822,0.1376540369944767,0.2395851861238047,0.6405778602213733
1658,78 days 02:00:00,26806724.76081616,5177.521101918964,1330.8076552162615,0.43035231200968693,0.13765869590072372,0.23941682133873216,0.6405255167009501
1659,78 days 03:00:00,26828920.28671473,5179.664109449061,1330.7393883086777,0.4303151800324993,0.1376919004930624,0.23926496653012153,0.6405484743853462
1660,78 days 04:00:00,26851029.551876545,5181.797907278567,1330.6519015813908,0.4302729858208089,0.13771499075330007,0.2391186677466992,0.6404912332255853
1661,78 days 05:00:00,26872917.5546643,5183.909485577878,1330.5529360581304,0.4302202092612484,0.13783559602711548,0.23897334067222467,0.6403733837790185
1662,78 days 06:00:00,26894559.1612225,5185.996448246228,1330.4373842633884,0.4301501119380199,0.13783357736179058,0.23882069998880187,0.6401180943285337
1663,78 days 07:00:00,26915764.00372503,5188.040478227307,1330.3285034474443,0.4300594822758387,0.1376919004930624,0.2386717130429989,0.6398628048780487
1664,78 days 08:00:00,26936810.183978096,5190.068418044033,1330.2373392527563,0.42996216972875523,0.13759179797383714,0.23852070608273537,0.6397630154765402
1665,78 days 09:00:00,26957743.428420115,5192.084690027707,1330.1068258989274,0.4298632274735062,0.13757036813105772,0.23834597487361242,0.6396926119110589
1666,78 days 10:00:00,26978058.415245023,5194.040663611041,1330.0495750224436,0.42977352950124165,0.13765581620403958,0.23818040761173442,0.6397088353413655
1667,78 days 11:00:00,26997872.755310748,5195.947724459008,1330.021157817705,0.4296750949554332,0.13767578660075047,0.23801565566449415,0.6397021010872759
1668,78 days 12:00:00,27017224.88757714,5197.809624022136,1329.956983683661,0.4295591332637366,0.13783559602711548,0.23783302805204254,0.6396316975217945
1669,78 days 13:00:00,27037139.64238131,5199.72495833975,1329.9906754676497,0.4294916267615739,0.13784603758575276,0.2376693295924611,0.6398233176608875
1670,78 days 14:00:00,27056978.20299565,5201.632263337697,1330.1531781286574,0.4294595019104182,0.1380036598739821,0.23753349061404153,0.6398349495543149
1671,78 days 15:00:00,27076760.01974168,5203.533416798789,1330.3699363283372,0.4294447388127375,0.1380404813422098,0.23740779742627077,0.6397336296405133
1672,78 days 16:00:00,27096300.820199735,5205.410725408681,1330.626747616433,0.42943204319738154,0.13810545181305994,0.23729134746676955,0.6396338402390048
1673,78 days 17:00:00,27115866.092593968,5207.289706996718,1330.8747069998378,0.42941426141035943,0.13810545181305994,0.23717311217338735,0.6395012978744246
1674,78 days 18:00:00,27135232.592537824,5209.148931691032,1331.107263935479,0.42938873552104534,0.1381634096865058,0.23705086116133042,0.6394308943089431
1675,78 days 19:00:00,27154269.707653288,5210.975888224132,1331.2840431684124,0.4293430636594746,0.13826838129811153,0.2369156532847845,0.6394504848662944
1676,78 days 20:00:00,27172840.720042218,5212.757496761404,1331.4238643804026,0.42929615174921376,0.13833929502438397,0.23677592973126127,0.6394207929278088
1677,78 days 21:00:00,27191466.469392337,5214.543745083776,1331.4575198429031,0.42925548479264813,0.13840403658366884,0.2366191495751465,0.639337226956607
1678,78 days 22:00:00,27209921.942749448,5216.313060270582,1331.3895222048325,0.4291960549211225,0.13839586474613494,0.2364375438454033,0.639366612792634
1679,78 days 23:00:00,27228206.952648595,5218.065441583556,1331.2224062992088,0.4291146569789523,0.13839586474613494,0.23623440626048817,0.6392879444607699
1680,79 days 00:00:00,27246201.319999386,5219.78939421883,1331.0650518285677,0.4290266899165541,0.13840403658366884,0.23603668913577702,0.639255191497698
1681,79 days 01:00:00,27263380.423801016,5221.434709330474,1330.8613620506042,0.42893332254023586,0.13839586474613494,0.2358354039870002,0.6392175408952885
1682,79 days 02:00:00,27280673.81156766,5223.090446428021,1330.6966930374147,0.42883181362180517,0.1384385390464703,0.23564657797607524,0.6391798902928788
1683,79 days 03:00:00,27297747.929621823,5224.724675006504,1330.5420205066437,0.4287220388966149,0.13848272610504658,0.23546688431778146,0.6390473479282985
1684,79 days 04:00:00,27314659.419932958,5226.342834136788,1330.3701418164296,0.4286099516432437,0.13854856775410168,0.2352906540636237,0.6388263419531786
1685,79 days 05:00:00,27331404.729342975,5227.944598916765,1330.1848601896293,0.4284946347057653,0.13866004209246435,0.23511167859089796,0.6386889019492604
1686,79 days 06:00:00,27348074.736078084,5229.538673351415,1329.9780463352163,0.42837110238702664,0.13869505768267681,0.23491940878957615,0.638837973846606
1687,79 days 07:00:00,27364939.014543094,5231.150830796518,1329.7720119001463,0.42826170939023867,0.13863779399829546,0.23471972722561413,0.6385924796747968
1688,79 days 08:00:00,27382168.89600006,5232.797425469485,1329.5736219948642,0.4281744792404193,0.13863610234548243,0.23451513508525687,0.6384026961504554
1689,79 days 09:00:00,27399091.265185196,5234.414128169952,1329.2643790855868,0.4280686385884292,0.13864682200122716,0.23428076899444295,0.6382340336957586
1690,79 days 10:00:00,27415386.641559694,5235.9704584307665,1328.9410735433312,0.4279314917304949,0.13866004209246435,0.23403306575704866,0.6384008595357038
1691,79 days 11:00:00,27431337.977996673,5237.493482382262,1328.7307441084315,0.4277983571766926,0.1385697419248443,0.23380851770339667,0.6387216549123322
1692,79 days 12:00:00,27447239.50346254,5239.011309728444,1328.6513919127242,0.4276793528972544,0.13859462682340873,0.23361053342392532,0.6387935889901067
1693,79 days 13:00:00,27462918.793796044,5240.5074939166,1328.8148304228603,0.4276175807366967,0.13866004209246435,0.23347679790842155,0.6386004383387207
1694,79 days 14:00:00,27478129.72939621,5241.958577611636,1329.0862639356951,0.42756889666335357,0.1389504708748261,0.23337388574755935,0.6383338230972672
1695,79 days 15:00:00,27492826.358112648,5243.360216322416,1329.2899598230397,0.42749999162010494,0.1390565933795639,0.23326403128510936,0.6380638407287686
1696,79 days 16:00:00,27506713.662732072,5244.684324411915,1329.3946241500928,0.42740571892788654,0.1391886455328722,0.23314051600819916,0.6377660030365364
1697,79 days 17:00:00,27519875.455206722,5245.938948863847,1329.429362621148,0.42728070665698903,0.13925344274293355,0.23300622708630359,0.6375434665491233
1698,79 days 18:00:00,27532631.875536337,5247.154645666195,1329.4158075108355,0.4271395554026509,0.13935537652985158,0.23286164975847504,0.6372471593691841
1699,79 days 19:00:00,27545079.304766797,5248.340623927414,1329.3493336418926,0.426977045488642,0.13943083762631298,0.2327039502596527,0.6374550029385836
1700,79 days 20:00:00,27557015.388864405,5249.477630094675,1329.1232488750322,0.4267822994372942,0.13936791559687894,0.2325137246255972,0.6376120334998531
1701,79 days 21:00:00,27569340.941899434,5250.651477854861,1328.853868701716,0.4265959217220705,0.13932776414878884,0.23231310469411776,0.6378214075815457
1702,79 days 22:00:00,27581939.798373334,5251.851083034756,1328.525926711853,0.4263905440261771,0.13933954827337008,0.23208749210975727,0.6379309922617299
1703,79 days 23:00:00,27594929.07416562,5253.0875753375385,1328.1192559719657,0.4261628104516583,0.13934540116140343,0.2318287687519989,0.6379603780977569
1704,80 days 00:00:00,27608273.71735874,5254.357593213345,1327.7640439412407,0.4259445334841798,0.13926535889800762,0.2315778115900122,0.6379472156920364
